Date,Buffer pressure min,Buffer pressure max,Annulus pressure min,Annulus pressure max,Flow pressure min,Flow pressure max,T min,T max,Qliq,Qoil,Water cut,Qgas,Choke,Gas factor,Gas injection rate,Downtime,Potential oil production,Potential liquid production
2022-07-24,20.3,24.8,81.8,82.4,15.8,21.8,45,47,139.999992,55.71604938,60.2,25360,16,562,3.0,0.0,45.13,140.0
2022-07-25,20.3,24.3,81.8,82.4,15.8,21.8,45,47,139.999992,55.71604938,60.2,25360,16,562,3.07,0.0,45.13,140.0
2022-07-26,18.9,26.1,81.8,82.5,15.8,22.1,45,47,139.999992,55.71604938,60.2,25360,16,562,3.0,0.0,45.13,140.0
2022-07-27,18.6,26.2,81.6,82.6,15.2,22.0,45,48,139.999992,55.71604938,60.2,25360,16,562,3.0,0.0,45.13,140.0
2022-07-28,18.6,25.9,81.6,82.6,15.2,21.5,45,48,144.0,59.90123457,58.4,26804,16,552,3.0,0.0,48.52,144.0
2022-07-29,18.8,25.6,81.6,82.6,15.2,21.7,45,48,144.0,59.90123457,58.4,26804,16,552,3.02,0.0,48.52,144.0
2022-07-30,19.0,24.4,81.6,82.6,15.2,21.7,45,47,142.98,59.47693333,58.4,26804,16,552,3.0,0.16,48.52,144.0
2022-07-31,14.5,21.8,41.1,79.7,14.5,18.2,4,39,140.52,58.4054321,58.4,0,16,552,13.12,0.58,48.52,144.0
2022-08-01,20.6,43.0,77.4,85.9,15.9,20.8,40,48,162.399984,54.14814815,58.4,46626,16,1063,10.19,0.0,48.52,162.4
2022-08-02,20.2,27.1,78.5,79.4,15.5,21.5,46,48,178.999992,71.18518519,58.4,34752,16,603,5.04,0.0,48.52,179.0
2022-08-03,22.6,26.2,78.4,79.0,15.4,21.2,47,48,171.499992,74.18518519,56.7,32117,16,534,5.0,0.0,60.15,171.5
2022-08-04,21.6,27.3,76.9,78.9,15.6,20.3,47,49,168.699984,73.7037037,56.3,31087,16,521,3.76,0.0,59.71,168.7
2022-08-05,20.7,26.7,76.7,77.8,15.3,18.3,47,49,164.899992,70.7037037,56.3,29522,16,515,3.0,0.0,59.71,164.9
2022-08-06,15.5,26.0,72.3,76.9,15.5,19.8,31,48,150.099984,61.97530864,56.3,27097,16,540,2.1,0.0,59.71,150.1
2022-08-09,23.0,28.2,77.8,80.9,15.6,17.3,17,48,176.799984,74.74074074,57.7,34429,16,569,5.17,0.0,60.58,176.8
2022-08-10,20.1,26.2,76.9,78.1,15.1,16.6,46,48,175.8,77.5308642,57.7,32255,16,514,3.11,0.0,60.58,175.8
2022-08-11,17.9,26.8,76.8,77.9,15.3,17.8,46,49,169.999992,74.45679012,56.2,29994,16,497,3.0,0.0,60.31,170.0
2022-08-12,18.0,26.8,76.8,77.9,15.3,17.0,46,49,169.999992,74.45679012,56.2,29994,16,497,3.0,0.0,60.31,170.0
2022-08-13,18.3,27.0,76.8,77.9,15.3,17.5,46,49,169.999992,74.45679012,56.2,29994,16,497,3.0,0.0,60.31,170.0
2022-08-14,18.3,27.0,76.8,77.9,15.3,18.2,46,49,168.0,74.41975309,55.7,30053,16,499,3.0,0.0,60.28,168.0
2022-08-15,18.3,27.0,76.8,77.9,15.3,18.2,46,49,168.0,74.41975309,55.7,30053,16,499,2.97,0.0,60.28,168.0
2022-08-16,18.8,26.3,76.9,77.9,14.8,16.7,47,49,168.0,74.41975309,55.7,30053,16,499,2.97,0.0,60.28,168.0
2022-08-17,16.6,26.9,76.8,77.9,14.8,17.9,47,49,169.999992,73.95061728,56.5,30017,16,501,3.0,0.0,59.9,170.0
2022-08-17,16.6,26.9,76.8,77.9,14.8,17.9,47,49,169.999992,73.95061728,56.5,30017,16,501,3.0,0.0,59.9,170.0
2022-08-18,18.2,26.9,76.8,77.9,15.5,17.3,47,49,169.999992,73.95061728,56.5,30017,16,501,3.01,0.0,59.9,170.0
2022-08-19,18.9,26.9,76.8,77.9,15.5,17.3,46,49,169.999992,73.95061728,56.5,30017,16,501,3.04,0.0,59.9,170.0
2022-08-20,17.9,27.4,76.6,77.6,14.4,18.3,46,49,171.999984,76.02469136,55.8,30588,16,497,3.06,0.0,61.58,172.0
2022-08-21,20.3,27.0,76.9,77.4,15.6,16.6,46,49,171.999984,76.02469136,55.8,30588,16,497,3.03,0.0,61.58,172.0
2022-08-22,18.3,27.0,76.9,77.7,15.2,17.3,46,49,171.999984,76.02469136,55.8,30588,16,497,3.07,0.0,61.58,172.0
2022-08-23,18.3,26.4,76.8,77.8,15.4,18.5,46,49,171.999984,76.02469136,55.8,30588,16,497,2.86,0.0,61.58,172.0
2022-08-24,14.1,29.2,73.3,77.7,13.4,20.7,35,49,144.375,62.51388889,56.7,29716,16,513,2.61,3.0,57.87,165.0
2022-08-27,22.3,27.3,77.8,80.5,15.7,18.3,46,48,167.899992,69.97530864,58.3,34679,16,612,5.93,0.0,56.71,167.9
2022-08-28,19.7,25.9,76.7,78.0,15.7,17.2,47,49,174.099984,74.91358025,58.3,31557,16,520,3.41,0.0,56.71,174.1
2022-08-29,20.3,26.2,76.8,77.3,15.4,16.8,47,49,169.899984,72.2962963,58.3,29824,16,509,2.97,0.0,56.71,169.9
2022-08-30,20.8,26.4,76.8,77.3,15.6,16.9,48,49,167.4,70.74074074,58.3,29318,16,512,3.07,0.0,56.71,167.4
2022-08-31,18.6,27.3,76.6,77.3,15.1,17.4,48,49,167.4,70.81481481,57.7,29318,16,512,2.95,0.0,57.36,167.4
2022-09-01,18.7,27.3,76.5,77.4,15.4,17.3,47,49,167.4,70.81481481,57.7,29318,16,512,3.03,0.0,57.36,167.4
2022-09-02,17.8,27.3,76.6,77.3,15.2,20.1,47,49,169.999992,72.07407407,57.6,28653,16,491,2.96,0.0,58.38,170.0
2022-09-03,17.8,27.3,76.6,77.3,15.2,20.1,47,49,169.999992,72.07407407,57.6,28653,16,491,3.04,0.0,58.38,170.0
2022-09-04,18.9,27.1,76.5,77.4,15.4,17.5,46,49,169.999992,72.07407407,57.6,28653,16,491,2.98,0.0,58.38,170.0
2022-09-05,18.7,27.3,76.6,77.4,15.4,18.3,46,49,166.999992,71.97530864,56.9,29585,16,507,3.09,0.0,58.3,167.0
2022-09-06,18.6,27.1,76.7,77.3,15.4,17.4,46,49,166.999992,71.97530864,56.9,29585,16,507,3.09,0.0,58.3,167.0
2022-09-07,18.7,27.1,76.6,77.3,15.4,18.3,46,49,166.999992,71.97530864,56.9,29585,16,507,3.0,0.0,58.3,167.0
2022-09-08,18.7,27.3,76.6,77.3,15.4,18.7,46,49,165.999984,70.22222222,57.7,29352,16,516,3.0,0.0,56.88,166.0
2022-09-09,18.6,26.8,76.5,77.3,15.4,17.6,46,49,165.999984,70.22222222,57.7,29352,16,516,3.0,0.0,56.88,166.0
2022-09-10,18.6,27.5,76.6,77.3,14.9,17.5,46,49,165.999984,70.22222222,57.7,29352,16,516,3.0,0.0,56.88,166.0
2022-09-14,20.2,40.2,79.2,85.8,14.2,17.4,39,45,168.0,71.40740741,57.5,29557,16,511,19.99,0.0,57.83,168.0
2022-09-15,27.5,31.2,82.1,82.8,14.2,16.1,45,46,168.0,56.67901235,57.5,29557,16,644,19.98,0.0,57.83,168.0
2022-09-16,27.8,32.8,82.1,83.3,15.6,18.0,43,45,170.499984,44.2962963,57.5,33504,16,934,19.82,0.0,57.83,170.5
2022-09-17,23.1,30.1,79.7,81.8,15.6,19.0,43,48,172.999992,46.51851852,74.0,37451,16,994,12.34,0.0,35.91,173.0
2022-09-18,21.8,28.3,76.9,78.4,15.6,19.0,46,49,173.4,48.66666667,74.0,36999,16,939,4.61,0.0,35.91,173.4
2022-09-19,18.4,26.1,76.1,76.7,15.2,17.6,46,49,177.099984,72.2962963,74.0,32028,16,547,3.0,0.0,35.91,177.1
2022-09-20,18.2,26.9,76.2,76.7,15.5,18.4,46,49,170.299992,67.11111111,74.0,29438,16,542,3.0,0.0,35.91,170.3
2022-09-21,18.2,26.9,76.2,76.7,15.5,18.4,46,49,170.299992,67.09876543,60.6,29438,16,29438,3.0,0.0,54.35,170.3
2022-09-22,17.7,27.7,76.1,77.4,14.7,18.9,46,49,170.299992,67.09876543,60.6,29438,16,29438,3.0,0.0,54.35,170.3
2022-09-23,17.5,26.6,76.1,77.0,15.1,19.7,46,49,170.299992,67.09876543,60.6,29438,16,29438,3.0,0.0,54.35,170.3
2022-09-24,18.3,26.4,76.3,77.1,14.8,16.7,46,49,170.299992,67.09876543,60.6,29438,16,29438,3.0,0.0,54.35,170.3
2022-09-25,18.1,27.1,76.1,77.0,15.0,17.8,46,49,169.999992,70.55555556,58.5,29598,16,518,3.0,0.0,57.15,170.0
2022-09-26,18.5,60.3,73.6,77.0,14.9,17.3,28,49,148.749993,61.73611111,58.5,29598,16,518,2.62,3.0,57.15,170.0
2022-09-30,19.6,26.7,73.3,74.3,16.0,18.0,33,38,169.999992,70.55555556,58.5,29598,16,193,19.13,0.0,57.15,170.0
2022-10-01,19.9,26.7,73.8,81.4,15.6,17.6,34,40,169.999992,70.55555556,58.5,29598,16,193,20.54,0.0,57.15,170.0
2022-10-02,29.8,41.6,82.7,86.5,16.1,19.7,39,44,178.099992,41.82716049,76.5,38010,16,1122,22.93,0.0,33.9,178.1
2022-10-03,30.0,32.4,83.1,83.6,16.1,19.2,44,44,162.999984,31.2962963,80.8,35142,16,1386,22.9,0.0,25.35,163.0
2022-10-04,21.9,33.3,83.5,84.3,15.6,17.9,43,45,167.299992,35.56790123,80.8,36894,16,1281,24.6,0.0,25.35,167.3
2022-10-05,29.1,32.8,83.5,84.2,15.6,19.0,43,45,168.699984,52.61728395,68.8,36491,16,856,24.97,0.0,42.63,168.7
2022-10-06,30.5,32.9,83.8,84.1,15.7,18.6,43,44,165.6,57.37037037,68.8,35689,16,768,25.02,0.0,42.63,165.6
2022-10-07,29.7,31.3,82.7,83.2,15.3,17.5,44,45,167.499984,70.71604938,68.8,34657,16,605,20.48,0.0,42.63,167.5
2022-10-08,29.4,31.6,82.6,83.1,15.4,17.7,44,45,171.6,72.92592593,68.8,34447,16,583,19.76,0.0,42.63,171.6
2022-10-09,29.1,31.3,82.6,83.1,15.3,18.3,44,45,170.7,70.35802469,68.8,35689,16,626,20.14,0.0,42.63,170.7
2022-10-10,27.2,31.7,81.4,83.0,15.3,17.3,44,45,171.099984,70.2345679,68.8,36136,16,635,18.41,0.0,42.63,171.1
2022-10-11,25.9,29.3,77.7,81.7,15.0,16.9,45,47,176.899992,75.35802469,57.4,36511,16,598,10.77,0.0,61.04,176.9
2022-10-12,26.3,27.6,80.0,80.7,15.3,17.7,46,47,176.499984,74.91358025,57.4,34828,16,574,10.07,0.0,61.04,176.5
2022-10-13,23.2,26.7,78.6,79.6,15.2,17.9,47,48,176.1,74.49382716,57.7,33311,16,552,5.24,0.0,60.34,176.1
2022-10-14,22.6,26.1,78.6,79.1,15.1,16.5,47,49,182.899992,78.38271605,57.1,32804,16,517,5.0,0.0,63.56,182.9
2022-10-15,21.6,26.1,78.3,79.1,15.2,16.5,47,48,184.099992,78.81481481,57.1,33380,16,523,5.0,0.0,63.97,184.1
2022-10-16,23.5,26.1,77.9,79.1,14.9,16.9,47,49,180.3,77.18518519,57.2,33454,16,535,4.97,0.0,62.51,180.3
2022-10-17,21.3,26.3,78.4,79.1,15.3,16.4,47,48,180.0,77.03703704,57.2,33461,16,536,5.03,0.0,62.51,180.0
2022-10-18,18.7,26.0,77.4,77.9,14.9,16.9,47,49,178.999992,76.71604938,57.1,32187,16,518,4.02,0.0,62.2,179.0
2022-10-19,22.4,26.8,77.4,77.9,15.1,16.4,48,49,178.099992,76.44444444,57.1,31108,16,502,4.0,0.0,62.2,178.1
2022-10-20,22.3,26.6,77.3,77.8,14.9,17.1,47,49,178.099992,75.40740741,57.1,31589,16,517,3.98,0.0,61.89,178.1
2022-10-21,20.6,24.9,77.1,77.8,15.0,18.2,47,49,178.099992,75.25925926,57.1,31658,16,519,3.97,0.0,61.89,178.1
2022-10-22,18.2,27.6,77.0,77.8,14.8,17.0,47,49,178.099992,75.33333333,57.7,31658,16,519,3.98,0.0,61.02,178.1
2022-10-23,18.4,27.5,77.1,77.7,14.8,19.6,47,49,178.099992,75.33333333,57.7,31658,16,519,4.01,0.0,61.02,178.1
2022-10-24,19.4,27.8,77.1,78.0,14.8,18.1,47,49,175.999992,74.09876543,57.9,31751,16,529,4.0,0.0,60.02,176.0
2022-10-25,19.1,27.7,77.0,77.7,14.7,18.7,47,49,175.999992,74.09876543,57.9,31751,16,529,4.02,0.0,60.02,176.0
2022-10-26,19.1,27.2,77.0,77.8,14.8,19.4,47,49,175.999992,73.20987654,58.4,31002,16,523,3.98,0.0,59.3,176.0
2022-10-27,18.7,27.3,77.0,77.7,14.9,19.2,47,49,175.999992,73.20987654,58.4,31002,16,523,4.0,0.0,59.3,176.0
2022-10-28,18.8,27.1,77.0,77.7,14.8,18.7,47,49,175.999992,73.20987654,58.4,31002,16,523,4.03,0.0,59.3,176.0
2022-10-29,19.0,27.3,76.9,77.8,14.7,20.1,47,49,171.999984,71.72839506,58.3,33723,16,580,4.05,0.0,58.1,172.0
2022-10-30,19.0,27.2,77.0,77.9,14.8,19.3,47,49,171.999984,71.72839506,58.3,33723,16,580,3.97,0.0,58.1,172.0
2022-10-31,19.0,27.2,77.0,77.9,14.8,19.3,47,49,171.999984,71.72839506,58.3,33723,16,580,3.99,0.0,58.1,172.0
2022-11-01,19.3,27.2,77.0,77.6,14.6,17.9,47,49,174.999984,72.44444444,58.6,34041,16,580,4.07,0.0,58.68,175.0
2022-11-02,19.3,27.2,77.0,77.6,14.6,17.9,47,49,174.999984,72.44444444,58.6,34041,16,580,4.0,0.0,58.68,175.0
2022-11-03,18.8,27.1,76.8,77.5,14.6,17.6,47,49,174.999984,72.44444444,58.6,34041,16,580,3.98,0.0,58.68,175.0
2022-11-04,19.2,27.5,76.8,77.7,14.7,18.7,46,49,174.0,72.55555556,58.3,33934,16,577,4.05,0.0,58.77,174.0
2022-11-05,19.0,26.8,76.8,77.4,14.6,16.7,47,49,174.0,72.55555556,58.3,33934,16,577,4.0,0.0,58.77,174.0
2022-11-06,18.5,27.3,76.8,77.4,14.7,17.6,47,49,174.0,72.55555556,58.3,33934,16,577,4.01,0.0,58.77,174.0
2022-11-07,18.5,26.9,76.8,77.5,14.6,17.8,47,49,174.0,72.55555556,58.3,33934,16,577,3.95,0.0,58.77,174.0
2022-11-08,18.7,27.2,76.6,77.5,14.2,17.9,47,49,168.999984,67.60493827,60.0,32902,16,601,4.02,0.0,54.76,169.0
2022-11-09,18.6,27.3,76.5,77.3,15.2,19.4,47,49,168.999984,67.60493827,60.0,32902,16,601,4.0,0.0,54.76,169.0
2022-11-10,18.7,27.7,76.7,77.5,15.2,18.8,47,49,168.999984,67.60493827,60.0,32902,16,601,4.0,0.0,54.76,169.0
2022-11-11,18.7,27.7,76.7,77.5,15.2,18.8,47,49,168.999984,67.60493827,60.0,32902,16,601,4.0,0.0,54.76,169.0
2022-11-12,18.5,26.8,76.7,77.5,14.8,17.8,47,49,168.999984,67.60493827,60.0,32902,16,601,4.01,0.0,54.76,169.0
2022-11-13,18.8,26.3,76.7,77.5,15.0,17.8,47,49,171.999984,70.69135802,58.9,29290,16,512,4.0,0.0,57.26,172.0
2022-11-14,18.8,26.3,76.7,77.5,15.0,17.8,47,49,171.999984,70.69135802,58.9,29290,16,512,4.0,0.0,57.26,172.0
2022-11-15,18.8,26.3,76.7,77.5,15.0,17.8,47,49,171.999984,70.69135802,58.9,29290,16,512,4.01,0.0,57.26,172.0
2022-11-16,18.8,26.3,76.7,77.5,15.0,17.8,47,49,171.999984,70.69135802,58.9,29290,16,512,4.0,0.0,57.26,172.0
2022-11-17,20.9,25.0,76.5,77.0,15.2,17.7,47,49,171.999984,70.69135802,58.9,29290,16,512,4.01,0.0,57.26,172.0
2022-11-18,20.9,25.0,76.5,77.0,15.2,17.7,47,49,156.0,61.92592593,60.3,27102,16,540,4.03,0.0,50.16,156.0
2022-11-19,21.0,25.0,76.3,77.0,14.6,18.3,47,49,156.0,61.92592593,60.3,27102,16,540,4.0,0.0,50.16,156.0
2022-11-20,19.5,27.2,76.3,77.6,15.2,18.7,47,49,156.0,61.92592593,60.3,27102,16,540,4.0,0.0,50.16,156.0
2022-11-21,19.5,27.2,76.3,77.6,15.2,18.7,46,49,156.0,61.92592593,60.3,27102,16,540,4.01,0.0,50.16,156.0
2022-11-22,19.9,26.2,76.2,77.1,15.3,18.8,46,49,154.999992,61.22222222,60.3,26852,16,541,4.0,0.0,50.16,155.0
2022-11-23,20.5,25.8,76.5,77.2,15.3,18.0,46,49,154.999992,61.22222222,60.5,26852,16,541,4.01,0.0,49.59,155.0
2022-11-24,21.0,25.1,76.4,77.0,14.9,19.0,47,48,154.999992,61.22222222,60.5,26852,16,541,3.98,0.0,49.59,155.0
2022-11-25,22.0,25.1,76.3,77.0,15.6,18.7,47,48,154.999992,61.22222222,60.5,32675,16,659,4.03,0.0,49.59,155.0
2022-11-26,21.6,25.0,76.3,77.0,15.4,18.3,47,48,154.999992,61.22222222,60.5,32675,16,659,3.98,0.0,49.59,155.0
2022-11-27,21.4,25.2,76.3,77.1,15.1,18.9,47,48,154.999992,61.22222222,60.5,32675,16,659,3.97,0.0,49.59,155.0
2022-11-28,21.6,25.0,76.3,76.8,15.1,18.6,47,48,154.999992,61.22222222,60.5,32675,16,659,4.0,0.0,49.59,155.0
2022-11-29,21.3,25.5,76.3,77.0,15.0,18.3,47,48,157.999992,63.35802469,59.9,33097,16,645,4.02,0.0,51.32,158.0
2022-11-30,21.3,25.5,76.3,77.0,15.0,18.3,47,48,157.999992,63.35802469,59.9,33097,16,645,3.98,0.0,51.32,158.0
2022-12-01,20.6,25.0,76.4,76.9,15.1,18.9,47,48,157.999992,63.35802469,59.9,33097,16,645,4.0,0.0,51.32,158.0
2022-12-02,21.9,24.9,76.2,77.0,15.2,19.6,47,48,156.999984,62.64197531,60.1,32881,16,648,4.01,0.0,50.74,157.0
2022-12-03,20.2,25.1,76.3,77.0,15.0,17.8,47,48,156.999984,62.64197531,60.1,32881,16,648,4.0,0.0,50.74,157.0
2022-12-04,21.5,25.0,76.6,77.0,14.8,18.6,47,48,156.999984,62.64197531,60.1,32881,16,648,4.02,0.0,50.74,157.0
2022-12-05,21.5,25.1,76.3,76.9,15.0,18.0,47,48,156.999984,62.96296296,59.9,33052,16,648,3.99,0.0,51.0,157.0
2022-12-06,21.5,24.9,76.2,77.0,14.9,18.1,47,48,156.999984,62.96296296,59.9,33052,16,648,4.01,0.0,51.0,157.0
2022-12-07,21.6,24.9,76.2,76.9,14.9,16.6,47,48,156.999984,62.96296296,59.9,33052,16,648,4.0,0.0,51.0,157.0
2022-12-08,20.4,26.1,76.1,77.0,15.1,17.6,47,49,156.999984,62.64197531,60.1,32938,16,649,4.01,0.0,50.74,157.0
2022-12-09,18.3,26.7,76.3,76.9,15.0,16.3,46,49,156.999984,62.64197531,60.1,32938,16,649,4.0,0.0,50.74,157.0
2022-12-10,21.3,24.9,76.4,77.0,15.2,16.3,47,48,156.999984,62.64197531,60.1,32938,16,649,4.0,0.0,50.74,157.0
2022-12-11,21.3,25.0,76.2,77.0,15.4,17.9,47,48,156.999984,62.48148148,60.2,32024,16,633,4.0,0.0,50.61,157.0
2022-12-12,21.3,24.8,76.4,77.1,15.3,16.7,47,48,156.999984,62.48148148,60.2,32024,16,633,4.01,0.0,50.61,157.0
2022-12-13,18.8,26.9,76.3,77.0,15.1,16.2,46,49,156.999984,62.48148148,60.2,32024,16,633,4.0,0.0,50.61,157.0
2022-12-14,18.8,26.3,76.1,77.0,15.1,17.7,46,49,159.0,64.55555556,59.4,31900,16,610,4.0,0.0,52.29,159.0
2022-12-15,20.8,25.2,76.2,77.0,15.2,16.7,47,49,159.0,64.55555556,59.4,31900,16,610,4.0,0.0,52.29,159.0
2022-12-16,21.4,24.8,76.1,76.7,15.2,17.0,47,48,159.0,64.55555556,59.4,31900,16,610,4.02,0.0,52.29,159.0
2022-12-17,20.9,25.4,76.2,76.8,15.3,16.9,47,48,159.0,64.55555556,59.4,31900,16,610,4.04,0.0,52.29,159.0
2022-12-18,18.0,27.2,76.3,77.8,15.2,17.6,47,48,159.0,64.55555556,59.4,31900,16,610,3.99,0.0,52.29,159.0
2022-12-19,18.3,26.0,76.3,77.0,15.2,18.1,46,49,159.999984,64.80246914,59.5,31978,16,609,4.01,0.0,52.49,160.0
2022-12-21,18.4,26.8,76.3,77.0,15.2,16.8,46,49,159.999984,64.80246914,59.5,31978,16,609,4.0,0.0,52.49,160.0
2022-12-22,18.4,26.4,76.3,77.0,15.0,17.7,46,49,156.999984,62.33333333,60.3,27400,16,543,4.0,0.0,50.49,157.0
2022-12-24,21.4,24.6,76.2,76.7,15.0,16.9,47,48,156.999984,62.33333333,60.3,27400,16,543,4.01,0.0,50.49,157.0
2022-12-25,20.6,24.8,76.8,76.9,15.0,16.9,47,48,156.999984,62.33333333,60.3,27400,16,543,4.02,0.0,50.49,157.0
2022-12-26,21.4,25.0,76.1,76.9,15.0,16.9,47,48,156.0,61.4691358,60.6,27257,16,547,4.01,0.0,49.79,156.0
2022-12-27,21.2,24.8,76.1,76.6,15.0,16.5,46,48,156.0,61.4691358,60.6,27257,16,547,4.02,0.0,49.79,156.0
2022-12-28,21.2,24.8,76.2,76.6,14.9,17.2,47,48,156.0,61.4691358,60.6,27257,16,547,4.01,0.0,49.79,156.0
2022-12-29,21.2,24.8,76.2,76.6,15.0,17.2,47,48,156.0,61.4691358,60.6,27257,16,547,4.08,0.0,49.79,156.0
2022-12-30,21.2,24.8,76.2,76.6,15.0,17.6,47,48,156.0,61.4691358,60.6,27340,16,549,4.0,0.0,49.79,156.0
2022-12-31,20.6,25.0,76.2,76.8,15.1,17.0,47,48,201.5,79.39763333,60.6,27340,16,549,5.17,0.0,49.79,156.0
2023-01-02,21.1,24.9,76.0,76.9,14.8,18.0,46,48,156.0,61.14814815,60.8,19282,16,389,4.01,0.0,49.53,156.0
2023-01-03,21.1,24.9,76.0,76.9,14.8,18.0,46,48,156.0,61.14814815,60.8,19282,16,389,4.01,0.0,49.53,156.0
2023-01-04,21.1,24.9,76.0,76.9,14.8,18.0,46,48,156.0,61.14814815,60.8,19282,16,389,4.02,0.0,49.53,156.0
2023-01-05,21.4,24.6,76.0,76.6,14.8,17.3,47,48,156.0,21.97530864,60.8,19282,16,389,3.91,0.0,49.53,156.0
2023-01-06,20.6,24.9,76.0,76.6,14.8,17.3,47,48,156.0,61.61728395,60.5,19474,16,390,4.01,0.0,49.91,156.0
2023-01-07,21.5,24.6,76.0,76.6,14.8,18.0,47,48,156.0,61.61728395,60.5,19474,16,390,3.96,0.0,49.91,156.0
2023-01-08,21.4,24.8,76.2,76.6,15.1,17.3,47,48,156.0,61.61728395,60.5,19474,16,390,3.94,0.0,49.91,156.0
2023-01-09,21.2,24.8,76.2,76.6,15.1,17.3,47,48,156.0,61.61728395,60.5,19474,16,390,3.96,0.0,49.91,156.0
2023-01-10,21.2,24.8,76.2,76.6,15.1,17.3,47,48,156.0,61.61728395,60.5,19474,16,390,4.07,0.0,49.91,156.0
2023-01-11,21.5,24.9,70.4,71.0,15.1,17.9,47,48,156.0,61.30864198,60.7,27303,16,550,4.03,0.0,49.66,156.0
2023-01-12,21.0,24.6,70.4,71.7,15.1,17.2,47,48,156.0,61.30864198,60.7,27303,16,550,4.04,0.0,49.66,156.0
2023-01-13,21.3,24.9,70.6,72.3,15.0,17.4,47,48,156.0,61.30864198,60.7,27303,16,550,3.91,0.0,49.66,156.0
2023-01-14,21.3,24.8,70.5,73.7,14.9,18.0,47,48,156.999984,61.2345679,61.0,27211,16,549,4.04,0.0,49.6,157.0
2023-01-15,20.9,24.6,73.5,73.8,15.0,16.9,47,48,156.999984,61.2345679,61.0,27211,16,549,3.97,0.0,49.6,157.0
2023-01-16,20.7,24.6,73.5,73.8,15.0,17.0,47,48,156.999984,61.2345679,61.0,27211,16,549,4.0,0.0,49.6,157.0
2023-01-17,21.0,24.7,73.5,73.8,15.2,17.1,47,48,156.999984,61.2345679,61.0,27211,16,549,3.99,0.0,49.6,157.0
2023-01-18,21.5,25.1,73.4,73.7,15.0,18.0,47,48,154.999992,60.60493827,60.9,26904,16,548,4.0,0.0,49.09,155.0
2023-01-19,21.4,24.8,73.4,73.7,14.8,17.7,47,48,154.999992,60.60493827,60.9,26904,16,548,3.99,0.0,49.09,155.0
2023-01-20,20.3,24.8,73.3,73.6,14.6,16.9,46,48,154.999992,60.60493827,60.9,26904,16,548,4.0,0.0,49.09,155.0
2023-01-21,21.3,24.5,73.3,73.6,14.6,18.0,46,48,155.7,61.03703704,60.8,26932,16,545,3.99,0.0,49.44,155.7
2023-01-22,21.3,24.5,73.3,73.6,14.6,17.4,47,48,155.7,61.03703704,60.8,26932,16,545,4.1,0.0,49.44,155.7
2023-01-23,21.3,24.5,73.3,73.6,14.6,17.4,47,48,155.7,61.03703704,60.8,26932,16,545,9.94,0.0,49.44,155.7
2023-01-24,21.1,24.6,73.3,73.6,14.9,18.2,47,48,154.999992,60.2962963,61.1,26932,16,551,4.0,0.0,48.84,155.0
2023-01-25,21.3,24.6,73.3,73.6,14.6,17.7,47,48,154.999992,60.2962963,61.1,26932,16,551,3.99,0.0,48.84,155.0
2023-01-26,21.3,24.6,73.3,73.6,14.6,17.7,47,48,154.999992,60.2962963,61.1,26932,16,551,4.04,0.0,48.84,155.0
2023-01-27,20.8,24.6,75.9,76.8,14.6,17.7,47,48,154.999992,60.2962963,61.1,26932,16,551,4.0,0.0,48.84,155.0
2023-01-28,21.1,24.6,75.9,76.8,14.9,18.2,47,48,154.999992,60.91358025,60.7,28758,16,583,4.01,0.0,49.34,155.0
2023-01-29,21.2,24.6,75.9,76.8,14.6,17.2,47,48,154.999992,60.91358025,60.7,28758,16,583,4.0,0.0,49.34,155.0
2023-01-30,20.8,24.6,75.9,76.8,14.6,17.2,47,48,154.999992,60.7654321,60.8,28709,16,583,4.0,0.0,49.22,155.0
2023-01-31,20.2,24.0,73.8,74.9,14.6,17.6,47,48,154.999992,60.7654321,60.8,28709,16,583,4.0,0.0,49.22,155.0
2023-02-01,20.2,24.0,73.8,74.9,14.6,17.6,47,48,154.999992,60.7654321,60.8,28709,16,583,4.03,0.0,49.22,155.0
2023-02-02,19.9,24.1,72.8,73.2,14.9,18.1,46,47,142.999992,49.04938272,65.7,26531,16,668,4.01,0.0,39.73,143.0
2023-02-03,20.4,23.9,72.5,73.2,14.9,17.4,46,47,147.0,53.50617284,63.6,27041,16,624,4.03,0.0,43.34,147.0
2023-02-04,22.0,24.5,73.4,74.2,15.3,17.5,47,47,147.6,54.09876543,63.4,27174,16,620,5.05,0.0,43.76,147.6
2023-02-05,22.4,24.0,73.9,74.1,15.0,17.4,47,47,153.099984,59.25925926,63.4,28640,16,597,5.01,0.0,43.76,153.1
2023-02-06,22.2,24.1,73.9,74.9,15.2,47.0,47,47,152.199984,58.37037037,63.4,28498,16,603,5.05,0.0,43.76,152.2
2023-02-07,22.0,24.4,73.9,74.2,15.0,17.3,47,47,152.1,58.24691358,61.7,28496,16,604,5.02,0.0,47.22,152.1
2023-02-08,21.8,24.1,73.9,74.2,15.2,17.5,47,47,154.099992,60.14814815,61.7,28991,16,595,5.02,0.0,47.22,154.1
2023-02-09,21.3,24.7,74.0,74.3,14.8,17.1,46,47,154.099992,59.02469136,61.7,28991,16,595,5.02,0.0,47.81,154.1
2023-02-10,21.3,24.7,74.0,74.3,14.8,17.1,46,47,154.099992,59.02469136,61.7,28991,16,595,5.04,0.0,47.81,154.1
